episode,reward,tasks_completed,efficiency,energy_used,completion_rate
9578,26.41768169403076,0,0,0,0
9579,25.900359392166138,0,0,0,0
9580,25.86735987663269,0,0,0,0
9581,26.197986602783203,0,0,0,0
9582,26.33115839958191,0,0,0,0
9583,26.409219980239868,0,0,0,0
9584,26.003398060798645,0,0,0,0
9585,26.408095359802246,0,0,0,0
9586,26.23776340484619,0,0,0,0
9587,26.1958224773407,0,0,0,0
9588,25.909743309020996,0,0,0,0
9589,25.777520656585693,0,0,0,0
9590,25.987793684005737,0,0,0,0
9591,25.88069200515747,0,0,0,0
9592,26.103776454925537,0,0,0,0
9593,26.36967897415161,0,0,0,0
9594,26.492634534835815,0,0,0,0
9595,25.574788093566895,0,0,0,0
9596,25.58079242706299,0,0,0,0
9597,26.549856424331665,0,0,0,0
9598,26.447546243667603,0,0,0,0
9599,26.140923976898193,0,0,0,0
9600,26.417601585388184,0,0,0,0
9601,25.851716995239258,0,0,0,0
9602,25.94503903388977,0,0,0,0
9603,26.30113172531128,0,0,0,0
9604,26.319644451141357,0,0,0,0
9605,25.81405282020569,0,0,0,0
9606,26.1174898147583,0,0,0,0
9607,26.154248476028442,0,0,0,0
9608,26.011573314666748,0,0,0,0
9609,26.049777030944824,0,0,0,0
9610,26.149344444274902,0,0,0,0
9611,25.763617038726807,0,0,0,0
9612,26.02661633491516,0,0,0,0
9613,26.010124921798706,0,0,0,0
9614,25.891969442367554,0,0,0,0
9615,25.94542932510376,0,0,0,0
9616,26.198111057281494,0,0,0,0
9617,25.91138219833374,0,0,0,0
9618,26.17718505859375,0,0,0,0
9619,26.394782662391663,0,0,0,0
9620,26.22018027305603,0,0,0,0
9621,26.214901447296143,0,0,0,0
9622,25.775944471359253,0,0,0,0
9623,26.02178430557251,0,0,0,0
9624,26.47102117538452,0,0,0,0
9625,26.238531827926636,0,0,0,0
9626,26.100009441375732,0,0,0,0
9627,26.030335903167725,0,0,0,0
9628,25.898748636245728,0,0,0,0
9629,25.838560819625854,0,0,0,0
9630,26.210603713989258,0,0,0,0
9631,26.3978214263916,0,0,0,0
9632,25.607163786888123,0,0,0,0
9633,25.78227925300598,0,0,0,0
9634,26.471779584884644,0,0,0,0
9635,26.38356924057007,0,0,0,0
9636,25.9699490070343,0,0,0,0
9637,26.037763118743896,0,0,0,0
9638,26.43184185028076,0,0,0,0
9639,25.82324194908142,0,0,0,0
9640,26.002514362335205,0,0,0,0
9641,25.896610021591187,0,0,0,0
9642,26.187629222869873,0,0,0,0
9643,25.936226844787598,0,0,0,0
9644,26.460861206054688,0,0,0,0
9645,25.96183753013611,0,0,0,0
9646,26.27676558494568,0,0,0,0
9647,25.83881103992462,0,0,0,0
9648,26.09215021133423,0,0,0,0
9649,26.160036087036133,0,0,0,0
9650,26.266352891921997,0,0,0,0
9651,26.163985013961792,0,0,0,0
9652,26.23710834980011,0,0,0,0
9653,26.25730037689209,0,0,0,0
9654,26.27991557121277,0,0,0,0
9655,26.37419080734253,0,0,0,0
9656,26.359873056411743,0,0,0,0
9657,26.37326741218567,0,0,0,0
9658,25.661091566085815,0,0,0,0
9659,26.129652738571167,0,0,0,0
9660,26.1024227142334,0,0,0,0
9661,26.236534118652344,0,0,0,0
9662,26.363698959350586,0,0,0,0
9663,26.08026933670044,0,0,0,0
9664,25.958866357803345,0,0,0,0
9665,26.040619373321533,0,0,0,0
9666,25.741639614105225,0,0,0,0
9667,25.844939708709717,0,0,0,0
9668,26.393900394439697,0,0,0,0
9669,26.067634105682373,0,0,0,0
9670,26.36640691757202,0,0,0,0
9671,26.366998195648193,0,0,0,0
9672,26.155856609344482,0,0,0,0
9673,25.914913177490234,0,0,0,0
9674,25.53860116004944,0,0,0,0
9675,26.35625433921814,0,0,0,0
9676,25.9255108833313,0,0,0,0
9677,26.07184910774231,0,0,0,0
9678,26.207326412200928,0,0,0,0
9679,26.030377626419067,0,0,0,0
9680,26.136547803878784,0,0,0,0
9681,26.093355655670166,0,0,0,0
9682,26.38206672668457,0,0,0,0
9683,26.183750867843628,0,0,0,0
9684,26.448293685913086,0,0,0,0
9685,25.8052020072937,0,0,0,0
9686,26.508479833602905,0,0,0,0
9687,25.91533923149109,0,0,0,0
9688,26.10749650001526,0,0,0,0
9689,26.43924617767334,0,0,0,0
9690,25.76716637611389,0,0,0,0
9691,26.11342978477478,0,0,0,0
9692,25.86218237876892,0,0,0,0
9693,26.38216543197632,0,0,0,0
9694,26.13650941848755,0,0,0,0
9695,26.2310152053833,0,0,0,0
9696,26.37672519683838,0,0,0,0
9697,25.997628688812256,0,0,0,0
9698,26.123631715774536,0,0,0,0
9699,26.3283793926239,0,0,0,0
9700,25.704711437225342,0,0,0,0
9701,26.306299924850464,0,0,0,0
9702,26.544042825698853,0,0,0,0
9703,26.477904796600342,0,0,0,0
9704,25.72544002532959,0,0,0,0
9705,26.461479902267456,0,0,0,0
9706,26.272011518478394,0,0,0,0
9707,26.049927234649658,0,0,0,0
9708,25.880870580673218,0,0,0,0
9709,26.198097467422485,0,0,0,0
9710,25.658064365386963,0,0,0,0
9711,26.33595037460327,0,0,0,0
9712,25.70516085624695,0,0,0,0
9713,25.96886658668518,0,0,0,0
9714,26.319751501083374,0,0,0,0
9715,26.0767502784729,0,0,0,0
9716,26.17673921585083,0,0,0,0
9717,26.259164571762085,0,0,0,0
9718,25.816370010375977,0,0,0,0
9719,25.9257230758667,0,0,0,0
9720,26.515194416046143,0,0,0,0
9721,26.0722758769989,0,0,0,0
9722,26.319433450698853,0,0,0,0
9723,26.24548101425171,0,0,0,0
9724,25.935075044631958,0,0,0,0
9725,26.116875886917114,0,0,0,0
9726,26.14560341835022,0,0,0,0
9727,26.37908363342285,0,0,0,0
9728,26.164329051971436,0,0,0,0
9729,26.115750789642334,0,0,0,0
9730,26.201015949249268,0,0,0,0
9731,26.28213596343994,0,0,0,0
9732,26.203546047210693,0,0,0,0
9733,26.430350065231323,0,0,0,0
9734,26.379623413085938,0,0,0,0
9735,26.38399028778076,0,0,0,0
9736,26.341983795166016,0,0,0,0
9737,25.99151587486267,0,0,0,0
9738,26.14788007736206,0,0,0,0
9739,26.28602647781372,0,0,0,0
9740,26.03013586997986,0,0,0,0
9741,25.5342276096344,0,0,0,0
9742,26.159685134887695,0,0,0,0
9743,25.943066120147705,0,0,0,0
9744,25.7008535861969,0,0,0,0
9745,25.91507887840271,0,0,0,0
9746,25.11706566810608,0,0,0,0
9747,26.464937210083008,0,0,0,0
9748,26.169568061828613,0,0,0,0
9749,25.575252056121826,0,0,0,0
9750,25.82222080230713,0,0,0,0
9751,25.763375997543335,0,0,0,0
9752,26.30330514907837,0,0,0,0
9753,26.250463485717773,0,0,0,0
9754,26.477906465530396,0,0,0,0
9755,26.406497478485107,0,0,0,0
9756,25.994675636291504,0,0,0,0
9757,26.3798086643219,0,0,0,0
9758,26.44654369354248,0,0,0,0
9759,25.77490782737732,0,0,0,0
9760,26.48582625389099,0,0,0,0
9761,25.989776134490967,0,0,0,0
9762,26.16739511489868,0,0,0,0
9763,26.196549892425537,0,0,0,0
9764,26.371021270751953,0,0,0,0
9765,26.17793607711792,0,0,0,0
9766,26.38821530342102,0,0,0,0
9767,26.00365114212036,0,0,0,0
9768,26.032509565353394,0,0,0,0
9769,26.124573945999146,0,0,0,0
9770,26.236012935638428,0,0,0,0
9771,26.10776662826538,0,0,0,0
9772,25.948684692382812,0,0,0,0
9773,26.512994527816772,0,0,0,0
9774,26.175524950027466,0,0,0,0
9775,26.09003257751465,0,0,0,0
9776,25.954511404037476,0,0,0,0
9777,25.648996114730835,0,0,0,0
9778,26.433715343475342,0,0,0,0
9779,25.911592721939087,0,0,0,0
9780,26.326443910598755,0,0,0,0
9781,26.005247592926025,0,0,0,0
9782,26.363556623458862,0,0,0,0
9783,26.05703115463257,0,0,0,0
9784,25.611050605773926,0,0,0,0
9785,26.210991382598877,0,0,0,0
9786,26.429930448532104,0,0,0,0
9787,25.99454140663147,0,0,0,0
9788,26.283970594406128,0,0,0,0
9789,25.961541891098022,0,0,0,0
9790,26.197951555252075,0,0,0,0
9791,25.667330980300903,0,0,0,0
9792,26.181432723999023,0,0,0,0
9793,26.541799783706665,0,0,0,0
9794,25.85299777984619,0,0,0,0
9795,26.473259210586548,0,0,0,0
9796,25.822015166282654,0,0,0,0
9797,26.271329402923584,0,0,0,0
9798,25.80203938484192,0,0,0,0
9799,25.970770835876465,0,0,0,0
9800,26.43790102005005,0,0,0,0
9801,26.257150411605835,0,0,0,0
9802,26.142943859100342,0,0,0,0
9803,26.15757727622986,0,0,0,0
9804,26.32306170463562,0,0,0,0
9805,26.314668655395508,0,0,0,0
9806,25.861399173736572,0,0,0,0
9807,26.0171856880188,0,0,0,0
9808,26.351593255996704,0,0,0,0
9809,26.073795557022095,0,0,0,0
9810,26.36376190185547,0,0,0,0
9811,26.15098488330841,0,0,0,0
9812,26.396053314208984,0,0,0,0
9813,26.13022756576538,0,0,0,0
9814,26.304271697998047,0,0,0,0
9815,25.681039810180664,0,0,0,0
9816,25.411412477493286,0,0,0,0
9817,26.038435459136963,0,0,0,0
9818,26.066879749298096,0,0,0,0
9819,26.214279651641846,0,0,0,0
9820,26.181825876235962,0,0,0,0
9821,25.695175886154175,0,0,0,0
9822,25.57516872882843,0,0,0,0
9823,25.55198884010315,0,0,0,0
9824,26.156010627746582,0,0,0,0
9825,25.978923082351685,0,0,0,0
9826,25.926313877105713,0,0,0,0
9827,26.39409637451172,0,0,0,0
9828,26.216013073921204,0,0,0,0
9829,25.748423218727112,0,0,0,0
9830,26.39687442779541,0,0,0,0
9831,26.189175844192505,0,0,0,0
9832,26.31815528869629,0,0,0,0
9833,25.40024209022522,0,0,0,0
9834,26.286302089691162,0,0,0,0
9835,26.405630826950073,0,0,0,0
9836,26.3055317401886,0,0,0,0
9837,26.174753665924072,0,0,0,0
9838,26.02240014076233,0,0,0,0
9839,25.887898445129395,0,0,0,0
9840,25.643505573272705,0,0,0,0
9841,25.770942211151123,0,0,0,0
9842,25.920939683914185,0,0,0,0
9843,26.386733531951904,0,0,0,0
9844,25.710437774658203,0,0,0,0
9845,26.466837406158447,0,0,0,0
9846,26.21003794670105,0,0,0,0
9847,26.051859974861145,0,0,0,0
9848,26.34549617767334,0,0,0,0
9849,25.847142457962036,0,0,0,0
9850,26.006922721862793,0,0,0,0
9851,25.578543424606323,0,0,0,0
9852,26.471714973449707,0,0,0,0
9853,26.07266879081726,0,0,0,0
9854,26.037095069885254,0,0,0,0
9855,26.094009160995483,0,0,0,0
9856,25.73927092552185,0,0,0,0
9857,25.986929416656494,0,0,0,0
9858,26.42089819908142,0,0,0,0
9859,25.857418298721313,0,0,0,0
9860,25.91823148727417,0,0,0,0
9861,26.30212163925171,0,0,0,0
9862,26.00510597229004,0,0,0,0
9863,26.19340229034424,0,0,0,0
9864,25.880358695983887,0,0,0,0
9865,26.23556900024414,0,0,0,0
9866,26.35561513900757,0,0,0,0
9867,26.14515793323517,0,0,0,0
9868,26.096118450164795,0,0,0,0
9869,26.204421520233154,0,0,0,0
9870,25.753462314605713,0,0,0,0
9871,25.775977730751038,0,0,0,0
9872,25.40740442276001,0,0,0,0
9873,26.040516257286072,0,0,0,0
9874,25.73497176170349,0,0,0,0
9875,26.08782982826233,0,0,0,0
9876,26.234503030776978,0,0,0,0
9877,26.39503049850464,0,0,0,0
9878,26.084893226623535,0,0,0,0
9879,26.3132483959198,0,0,0,0
9880,25.681487798690796,0,0,0,0
9881,25.407609701156616,0,0,0,0
9882,25.89033794403076,0,0,0,0
9883,26.409823417663574,0,0,0,0
9884,26.23815608024597,0,0,0,0
9885,26.366245985031128,0,0,0,0
9886,26.06471037864685,0,0,0,0
9887,25.772030353546143,0,0,0,0
9888,26.38807511329651,0,0,0,0
9889,26.314525365829468,0,0,0,0
9890,25.851882696151733,0,0,0,0
9891,25.93517780303955,0,0,0,0
9892,26.19380497932434,0,0,0,0
9893,26.2537682056427,0,0,0,0
9894,25.77479076385498,0,0,0,0
9895,26.308103561401367,0,0,0,0
9896,26.197491884231567,0,0,0,0
9897,26.40027379989624,0,0,0,0
9898,26.23986530303955,0,0,0,0
9899,26.428298473358154,0,0,0,0
9900,26.28143072128296,0,0,0,0
9901,25.90012550354004,0,0,0,0
9902,26.481712818145752,0,0,0,0
9903,25.97542452812195,0,0,0,0
9904,26.411482572555542,0,0,0,0
9905,25.816555976867676,0,0,0,0
9906,25.596380949020386,0,0,0,0
9907,25.91035270690918,0,0,0,0
9908,26.323158264160156,0,0,0,0
9909,26.01728057861328,0,0,0,0
9910,26.268864154815674,0,0,0,0
9911,25.866151213645935,0,0,0,0
9912,25.802947998046875,0,0,0,0
9913,26.054678678512573,0,0,0,0
9914,25.935330629348755,0,0,0,0
9915,25.908260583877563,0,0,0,0
9916,25.912980794906616,0,0,0,0
9917,26.108399271965027,0,0,0,0
9918,26.18166732788086,0,0,0,0
9919,26.074871063232422,0,0,0,0
9920,26.502779960632324,0,0,0,0
9921,26.033799171447754,0,0,0,0
9922,25.999746561050415,0,0,0,0
9923,26.416347980499268,0,0,0,0
9924,26.063948154449463,0,0,0,0
9925,25.927308559417725,0,0,0,0
9926,26.226316452026367,0,0,0,0
9927,26.348329544067383,0,0,0,0
9928,26.302143096923828,0,0,0,0
9929,25.64674663543701,0,0,0,0
9930,26.018636465072632,0,0,0,0
9931,26.34971284866333,0,0,0,0
9932,26.34786319732666,0,0,0,0
9933,25.962645053863525,0,0,0,0
9934,26.393699407577515,0,0,0,0
9935,26.102234840393066,0,0,0,0
9936,26.288695335388184,0,0,0,0
9937,26.171767234802246,0,0,0,0
9938,26.227593183517456,0,0,0,0
9939,26.10478115081787,0,0,0,0
9940,26.077982187271118,0,0,0,0
9941,26.361129999160767,0,0,0,0
9942,26.39392852783203,0,0,0,0
9943,26.37485980987549,0,0,0,0
9944,25.850301265716553,0,0,0,0
9945,26.146257877349854,0,0,0,0
9946,26.261728286743164,0,0,0,0
9947,25.626641631126404,0,0,0,0
9948,26.19106161594391,0,0,0,0
9949,25.666414260864258,0,0,0,0
9950,26.327013731002808,0,0,0,0
9951,25.61326813697815,0,0,0,0
9952,26.144065380096436,0,0,0,0
9953,25.870421648025513,0,0,0,0
9954,26.390403032302856,0,0,0,0
9955,25.87630844116211,0,0,0,0
9956,26.298521280288696,0,0,0,0
9957,26.44913148880005,0,0,0,0
9958,25.616461277008057,0,0,0,0
9959,25.978174924850464,0,0,0,0
9960,26.069145679473877,0,0,0,0
9961,26.40880537033081,0,0,0,0
9962,26.257439136505127,0,0,0,0
9963,26.225978136062622,0,0,0,0
9964,26.260051727294922,0,0,0,0
9965,26.148799657821655,0,0,0,0
9966,26.014168739318848,0,0,0,0
9967,26.443427801132202,0,0,0,0
9968,25.94647967815399,0,0,0,0
9969,26.34116792678833,0,0,0,0
9970,26.16665482521057,0,0,0,0
9971,26.05114769935608,0,0,0,0
9972,26.219756841659546,0,0,0,0
9973,25.548743724822998,0,0,0,0
9974,26.300084590911865,0,0,0,0
9975,26.3895263671875,0,0,0,0
9976,26.160179138183594,0,0,0,0
9977,26.552788734436035,0,0,0,0
9978,26.06645917892456,0,0,0,0
9979,26.001583576202393,0,0,0,0
9980,26.374952793121338,0,0,0,0
9981,25.766075611114502,0,0,0,0
9982,26.058704376220703,0,0,0,0
9983,26.39326548576355,0,0,0,0
9984,26.111989736557007,0,0,0,0
9985,26.384031057357788,0,0,0,0
9986,26.195555686950684,0,0,0,0
9987,26.466622591018677,0,0,0,0
9988,26.292567253112793,0,0,0,0
9989,25.968181133270264,0,0,0,0
9990,26.250417232513428,0,0,0,0
9991,26.093685150146484,0,0,0,0
9992,26.201216220855713,0,0,0,0
9993,25.947200536727905,0,0,0,0
9994,26.177674531936646,0,0,0,0
9995,25.727612018585205,0,0,0,0
9996,26.364121437072754,0,0,0,0
9997,26.142338514328003,0,0,0,0
9998,26.005330562591553,0,0,0,0
9999,25.839357137680054,0,0,0,0
10000,26.131453037261963,0,0,0,0
10001,26.1843740940094,0,0,0,0
10002,26.36294937133789,0,0,0,0
10003,26.40904474258423,0,0,0,0
10004,25.76923155784607,0,0,0,0
10005,26.328046798706055,0,0,0,0
10006,25.887582063674927,0,0,0,0
10007,26.103192806243896,0,0,0,0
10008,26.229130506515503,0,0,0,0
10009,26.22902822494507,0,0,0,0
10010,26.286399364471436,0,0,0,0
10011,25.87279510498047,0,0,0,0
10012,26.068787813186646,0,0,0,0
10013,26.3087797164917,0,0,0,0
10014,26.075857639312744,0,0,0,0
10015,25.976616621017456,0,0,0,0
10016,26.32518768310547,0,0,0,0
10017,25.97952175140381,0,0,0,0
10018,26.061561584472656,0,0,0,0
10019,26.124436855316162,0,0,0,0
10020,26.500766277313232,0,0,0,0
10021,25.975096702575684,0,0,0,0
10022,26.091044425964355,0,0,0,0
10023,26.37349843978882,0,0,0,0
10024,25.965445041656494,0,0,0,0
10025,26.172603130340576,0,0,0,0
10026,26.39960741996765,0,0,0,0
10027,26.346393585205078,0,0,0,0
10028,26.300219535827637,0,0,0,0
10029,26.348485708236694,0,0,0,0
10030,25.7286856174469,0,0,0,0
10031,26.368788480758667,0,0,0,0
10032,25.915897607803345,0,0,0,0
10033,25.82616662979126,0,0,0,0
10034,25.384934186935425,0,0,0,0
10035,26.275449752807617,0,0,0,0
10036,26.26746940612793,0,0,0,0
10037,26.208627700805664,0,0,0,0
10038,26.155813694000244,0,0,0,0
10039,26.39151883125305,0,0,0,0
10040,26.057202100753784,0,0,0,0
10041,26.055280923843384,0,0,0,0
10042,26.332056999206543,0,0,0,0
10043,25.862318754196167,0,0,0,0
10044,26.018743991851807,0,0,0,0
10045,26.09693670272827,0,0,0,0
10046,25.915045738220215,0,0,0,0
10047,25.81169319152832,0,0,0,0
10048,26.203938245773315,0,0,0,0
10049,25.747044801712036,0,0,0,0
10050,26.368009567260742,0,0,0,0
10051,26.095768213272095,0,0,0,0
10052,25.87686848640442,0,0,0,0
10053,26.377110242843628,0,0,0,0
10054,26.3749098777771,0,0,0,0
10055,26.379815578460693,0,0,0,0
10056,25.993276119232178,0,0,0,0
10057,26.3738374710083,0,0,0,0
10058,26.15743327140808,0,0,0,0
10059,26.04994297027588,0,0,0,0
10060,26.389270305633545,0,0,0,0
10061,25.809136390686035,0,0,0,0
10062,26.37039804458618,0,0,0,0
10063,25.993637084960938,0,0,0,0
10064,26.145452737808228,0,0,0,0
10065,25.729413509368896,0,0,0,0
10066,25.87658715248108,0,0,0,0
10067,25.958611488342285,0,0,0,0
10068,25.96502709388733,0,0,0,0
10069,25.860185146331787,0,0,0,0
10070,26.10242247581482,0,0,0,0
10071,26.22832489013672,0,0,0,0
10072,26.28406572341919,0,0,0,0
10073,26.334275245666504,0,0,0,0
10074,26.285204648971558,0,0,0,0
10075,25.527268171310425,0,0,0,0
10076,26.37468719482422,0,0,0,0
10077,26.443252325057983,0,0,0,0
10078,26.5493106842041,0,0,0,0
10079,26.199513912200928,0,0,0,0
10080,26.099285364151,0,0,0,0
10081,26.225398063659668,0,0,0,0
10082,26.41943860054016,0,0,0,0
10083,26.526183366775513,0,0,0,0
10084,26.108590126037598,0,0,0,0
10085,26.3768150806427,0,0,0,0
10086,26.472442150115967,0,0,0,0
10087,26.2473783493042,0,0,0,0
10088,26.17350435256958,0,0,0,0
10089,26.352118015289307,0,0,0,0
10090,26.35258197784424,0,0,0,0
10091,26.031481981277466,0,0,0,0
10092,26.477155447006226,0,0,0,0
10093,25.997000694274902,0,0,0,0
10094,26.419883728027344,0,0,0,0
10095,26.253504753112793,0,0,0,0
10096,26.2789568901062,0,0,0,0
10097,25.77644419670105,0,0,0,0
10098,26.13653826713562,0,0,0,0
10099,25.59800934791565,0,0,0,0
10100,25.787670612335205,0,0,0,0
10101,26.17583465576172,0,0,0,0
10102,26.097827672958374,0,0,0,0
10103,26.184711933135986,0,0,0,0
10104,25.691792726516724,0,0,0,0
10105,26.21622323989868,0,0,0,0
10106,26.372944831848145,0,0,0,0
10107,26.08761692047119,0,0,0,0
10108,26.07991361618042,0,0,0,0
10109,25.95698118209839,0,0,0,0
10110,26.453408241271973,0,0,0,0
10111,26.176957845687866,0,0,0,0
10112,26.453702926635742,0,0,0,0
10113,26.33229088783264,0,0,0,0
10114,25.968749284744263,0,0,0,0
10115,25.91086196899414,0,0,0,0
10116,26.29423952102661,0,0,0,0
10117,25.91841149330139,0,0,0,0
10118,26.348896741867065,0,0,0,0
10119,26.277100086212158,0,0,0,0
10120,26.12140440940857,0,0,0,0
10121,26.3249773979187,0,0,0,0
10122,26.17107343673706,0,0,0,0
10123,26.402371883392334,0,0,0,0
10124,25.647777795791626,0,0,0,0
10125,25.848567962646484,0,0,0,0
10126,26.527500867843628,0,0,0,0
10127,25.527941465377808,0,0,0,0
10128,26.217235803604126,0,0,0,0
10129,25.697749137878418,0,0,0,0
10130,26.166122913360596,0,0,0,0
10131,26.409531593322754,0,0,0,0
10132,26.394083976745605,0,0,0,0
10133,26.02395009994507,0,0,0,0
10134,26.315714359283447,0,0,0,0
10135,26.067627906799316,0,0,0,0
10136,26.057598114013672,0,0,0,0
10137,26.099459648132324,0,0,0,0
10138,26.336740970611572,0,0,0,0
10139,26.54342555999756,0,0,0,0
10140,26.229589462280273,0,0,0,0
10141,26.094276905059814,0,0,0,0
10142,26.390876293182373,0,0,0,0
10143,26.236778497695923,0,0,0,0
10144,25.90721297264099,0,0,0,0
10145,26.19874882698059,0,0,0,0
10146,25.937963247299194,0,0,0,0
10147,26.229424953460693,0,0,0,0
10148,26.03028178215027,0,0,0,0
10149,26.16149592399597,0,0,0,0
10150,26.289320945739746,0,0,0,0
10151,26.08484148979187,0,0,0,0
10152,26.417094230651855,0,0,0,0
10153,25.70295476913452,0,0,0,0
10154,26.290979623794556,0,0,0,0
10155,26.343090057373047,0,0,0,0
10156,26.079354286193848,0,0,0,0
10157,26.49938440322876,0,0,0,0
10158,26.24824547767639,0,0,0,0
10159,26.201430797576904,0,0,0,0
10160,25.82096576690674,0,0,0,0
10161,26.038012504577637,0,0,0,0
10162,25.63274049758911,0,0,0,0
10163,25.665014266967773,0,0,0,0
10164,26.405227184295654,0,0,0,0
10165,26.30406427383423,0,0,0,0
10166,26.14743137359619,0,0,0,0
10167,26.169718503952026,0,0,0,0
10168,26.20036792755127,0,0,0,0
10169,26.141451120376587,0,0,0,0
10170,26.183471202850342,0,0,0,0
10171,26.058624744415283,0,0,0,0
10172,26.443384885787964,0,0,0,0
10173,25.826087713241577,0,0,0,0
10174,26.289016008377075,0,0,0,0
10175,26.428440809249878,0,0,0,0
10176,26.259218454360962,0,0,0,0
10177,26.30338978767395,0,0,0,0
10178,26.03360366821289,0,0,0,0
10179,26.288981437683105,0,0,0,0
10180,26.161116361618042,0,0,0,0
10181,26.33394145965576,0,0,0,0
10182,26.120527029037476,0,0,0,0
10183,26.26713275909424,0,0,0,0
10184,26.065771341323853,0,0,0,0
10185,26.11640477180481,0,0,0,0
10186,26.0892493724823,0,0,0,0
10187,25.925044298171997,0,0,0,0
10188,26.356033325195312,0,0,0,0
10189,26.419336318969727,0,0,0,0
10190,26.009713649749756,0,0,0,0
10191,26.164031267166138,0,0,0,0
10192,26.368762016296387,0,0,0,0
10193,26.383923768997192,0,0,0,0
10194,25.99530267715454,0,0,0,0
10195,25.65607523918152,0,0,0,0
10196,26.460822105407715,0,0,0,0
10197,26.060432195663452,0,0,0,0
10198,25.94320058822632,0,0,0,0
10199,26.05258798599243,0,0,0,0
10200,26.292091250419617,0,0,0,0
10201,26.343441009521484,0,0,0,0
10202,26.412015438079834,0,0,0,0
10203,26.309011220932007,0,0,0,0
10204,26.06858539581299,0,0,0,0
10205,26.30576181411743,0,0,0,0
10206,26.3892240524292,0,0,0,0
10207,25.566441774368286,0,0,0,0
10208,26.270225524902344,0,0,0,0
10209,26.169608116149902,0,0,0,0
10210,26.0279803276062,0,0,0,0
10211,26.368054389953613,0,0,0,0
10212,26.16942286491394,0,0,0,0
10213,26.09869623184204,0,0,0,0
10214,25.932165145874023,0,0,0,0
10215,26.315109968185425,0,0,0,0
10216,26.401369333267212,0,0,0,0
10217,26.175663471221924,0,0,0,0
10218,26.28818368911743,0,0,0,0
10219,25.891669034957886,0,0,0,0
10220,26.049635410308838,0,0,0,0
10221,26.126934051513672,0,0,0,0
10222,25.947335958480835,0,0,0,0
10223,25.807530403137207,0,0,0,0
10224,26.370457887649536,0,0,0,0
10225,26.440382480621338,0,0,0,0
10226,26.22977101802826,0,0,0,0
10227,26.340651750564575,0,0,0,0
10228,26.3962984085083,0,0,0,0
10229,26.395282745361328,0,0,0,0
10230,25.769020795822144,0,0,0,0
10231,26.278944969177246,0,0,0,0
10232,25.90620446205139,0,0,0,0
10233,25.850177764892578,0,0,0,0
10234,25.658618927001953,0,0,0,0
10235,25.661354780197144,0,0,0,0
10236,25.94043254852295,0,0,0,0
10237,26.1414715051651,0,0,0,0
10238,26.36034393310547,0,0,0,0
10239,25.961500644683838,0,0,0,0
10240,25.852645874023438,0,0,0,0
10241,26.208726167678833,0,0,0,0
10242,26.42515802383423,0,0,0,0
10243,26.327484130859375,0,0,0,0
10244,25.703033685684204,0,0,0,0
10245,26.185717821121216,0,0,0,0
10246,26.26838254928589,0,0,0,0
10247,26.336623668670654,0,0,0,0
10248,26.03671658039093,0,0,0,0
10249,25.837691068649292,0,0,0,0
10250,26.248836040496826,0,0,0,0
10251,25.663957834243774,0,0,0,0
10252,26.28444790840149,0,0,0,0
10253,25.988203048706055,0,0,0,0
10254,26.07315683364868,0,0,0,0
10255,26.46230173110962,0,0,0,0
10256,26.28264856338501,0,0,0,0
10257,26.221492528915405,0,0,0,0
10258,25.993624925613403,0,0,0,0
10259,26.46504306793213,0,0,0,0
10260,26.424261569976807,0,0,0,0
10261,25.923753023147583,0,0,0,0
10262,26.585525274276733,0,0,0,0
10263,26.298994541168213,0,0,0,0
10264,25.66798710823059,0,0,0,0
10265,26.493189811706543,0,0,0,0
10266,26.175324201583862,0,0,0,0
10267,25.480876088142395,0,0,0,0
10268,26.122917652130127,0,0,0,0
10269,26.016849517822266,0,0,0,0
10270,26.27000093460083,0,0,0,0
10271,26.13886547088623,0,0,0,0
10272,26.193899154663086,0,0,0,0
10273,26.00014019012451,0,0,0,0
10274,26.19096851348877,0,0,0,0
10275,25.620344400405884,0,0,0,0
10276,26.109019994735718,0,0,0,0
10277,26.44477128982544,0,0,0,0
10278,26.361468076705933,0,0,0,0
10279,25.864763498306274,0,0,0,0
10280,26.40213680267334,0,0,0,0
10281,26.30563521385193,0,0,0,0
10282,25.99004364013672,0,0,0,0
10283,25.967183828353882,0,0,0,0
10284,26.297841787338257,0,0,0,0
10285,26.19603443145752,0,0,0,0
10286,26.095805883407593,0,0,0,0
10287,26.29144024848938,0,0,0,0
10288,26.3022358417511,0,0,0,0
10289,26.35605764389038,0,0,0,0
10290,26.164414167404175,0,0,0,0
10291,26.22267484664917,0,0,0,0
10292,26.33255910873413,0,0,0,0
10293,26.231828212738037,0,0,0,0
10294,26.220244884490967,0,0,0,0
10295,26.00804901123047,0,0,0,0
10296,26.254860162734985,0,0,0,0
10297,25.760372400283813,0,0,0,0
10298,26.223260164260864,0,0,0,0
10299,26.101805686950684,0,0,0,0
10300,26.11311674118042,0,0,0,0
10301,26.361483097076416,0,0,0,0
10302,26.452285289764404,0,0,0,0
10303,25.95433211326599,0,0,0,0
10304,26.44566059112549,0,0,0,0
10305,26.26880168914795,0,0,0,0
10306,25.835652709007263,0,0,0,0
10307,26.118657112121582,0,0,0,0
10308,25.437959671020508,0,0,0,0
10309,25.97651743888855,0,0,0,0
10310,26.162660598754883,0,0,0,0
10311,26.33114004135132,0,0,0,0
10312,26.5214524269104,0,0,0,0
